goodForGroups,city,state,latitude,longitude,stars,reviewCount,checkins,open,alcohol,noiseLevel,attire,priceRange,delivery,waiterService,smoking,outdoorSeating,caters,goodForKids
1,Phoenix,AZ,33.5091049,-111.9845139,4,291,1243,TRUE,full_bar,average,casual,2,FALSE,TRUE,,TRUE,FALSE,
1,Pittsburgh,PA,40.4293912,-79.9223017,3.5,4,5,FALSE,full_bar,average,,1,,TRUE,no,FALSE,,
1,Las Vegas,NV,36.1274488,-115.2794369,2.5,9,66,TRUE,none,quiet,casual,1,FALSE,FALSE,,FALSE,FALSE,
1,Las Vegas,NV,36.020586,-115.127524,3,14,145,TRUE,none,,casual,1,FALSE,,,FALSE,,
1,Las Vegas,NV,36.124829,-115.171991,2.5,429,492,TRUE,full_bar,average,casual,2,FALSE,TRUE,,FALSE,FALSE,
0,Mesa,AZ,33.4153264,-111.874115,3,24,98,TRUE,none,average,casual,1,FALSE,TRUE,,FALSE,,
1,Madison,WI,43.0747342,-89.3815311,3,15,3,FALSE,full_bar,,casual,2,FALSE,FALSE,,TRUE,,FALSE
1,Phoenix,AZ,33.400284,-112.000808,4,22,52,TRUE,none,average,casual,1,TRUE,FALSE,,TRUE,TRUE,
0,Las Vegas,NV,36.12608581,-115.1886411,3.5,191,1224,TRUE,none,,,1,,FALSE,,,,
0,Mesa,AZ,33.379387,-111.806152,3.5,24,75,TRUE,none,,,1,,,,,,
1,Peoria,AZ,33.6370611,-112.2239376,4.5,145,452,TRUE,none,average,casual,1,FALSE,,,TRUE,TRUE,
0,Gilbert,AZ,33.3602435,-111.7901059,3.5,15,12,FALSE,none,average,casual,1,FALSE,FALSE,,TRUE,FALSE,
1,Las Vegas,NV,36.26502285,-115.2592129,3,17,30,TRUE,none,average,casual,1,TRUE,TRUE,,FALSE,TRUE,
1,Mesa,AZ,33.4391409,-111.7362002,2.5,18,13,TRUE,none,quiet,casual,2,TRUE,FALSE,,FALSE,,
0,Gilbert,AZ,33.330835,-111.792282,4.5,50,146,TRUE,none,,,1,,,,,,
0,Las Vegas,NV,36.116075,-115.242475,3.5,30,866,TRUE,none,,,1,,TRUE,,TRUE,,
1,Las Vegas,NV,36.072381,-115.100413,4,150,507,TRUE,none,average,casual,1,FALSE,,,TRUE,TRUE,
1,Pittsburgh,PA,40.4557138,-79.9311175,3.5,21,53,TRUE,full_bar,very_loud,,2,,TRUE,outdoor,TRUE,,
0,Tempe,AZ,33.3926328,-111.907129,4,92,291,TRUE,none,,,1,,,,,,
1,Phoenix,AZ,33.472248,-112.1348558,4,111,464,TRUE,full_bar,average,casual,2,FALSE,TRUE,,TRUE,TRUE,
1,Montral,QC,45.5085754,-73.5612698,4.5,20,23,TRUE,full_bar,loud,,2,,TRUE,no,FALSE,,
1,Paradise Valley,AZ,33.518225,-112.004898,4.5,10,39,TRUE,full_bar,average,,2,,,outdoor,TRUE,,
1,Charlotte,NC,35.228855,-80.923791,2,11,42,TRUE,none,very_loud,casual,1,FALSE,FALSE,,TRUE,FALSE,
1,Las Vegas,NV,36.1605793,-115.1748253,3.5,40,161,TRUE,none,quiet,casual,1,TRUE,FALSE,,FALSE,TRUE,
1,Charlotte,NC,35.09378,-80.8676994,4,74,223,TRUE,full_bar,average,casual,1,FALSE,FALSE,,FALSE,FALSE,
1,Las Vegas,NV,36.17121662,-115.1462365,4,405,1282,TRUE,none,average,casual,2,FALSE,,,FALSE,FALSE,
1,Gilbert,AZ,33.32106164,-111.7239189,4,873,2412,TRUE,none,average,casual,2,FALSE,TRUE,,TRUE,FALSE,TRUE
1,Edinburgh,EDH,55.9502749,-3.2090453,4,49,98,TRUE,beer_and_wine,average,casual,1,FALSE,TRUE,,FALSE,FALSE,
1,Scottsdale,AZ,33.50200643,-111.9282964,3.5,744,2827,TRUE,full_bar,loud,casual,2,FALSE,FALSE,no,TRUE,FALSE,
1,Pittsburgh,PA,40.4630298,-79.9515819,4,85,75,TRUE,none,average,casual,2,FALSE,TRUE,,FALSE,TRUE,
0,Las Vegas,NV,36.0571108,-115.1285112,5,4,22,FALSE,full_bar,average,,2,,FALSE,outdoor,FALSE,,
1,Las Vegas,NV,36.07244699,-115.2071428,4,204,630,TRUE,beer_and_wine,average,casual,2,TRUE,TRUE,,FALSE,TRUE,
0,Las Vegas,NV,36.17030844,-115.1458076,3.5,3,4,TRUE,none,,,,FALSE,,,,,
1,Madison,WI,43.05777,-89.400002,3,33,50,TRUE,full_bar,average,casual,2,FALSE,TRUE,,FALSE,TRUE,TRUE
0,Henderson,NV,36.0210354,-115.0849843,4,11,113,TRUE,none,,,1,,,,,,
0,Fort Mill,SC,35.0288397,-80.9671345,3.5,23,231,TRUE,none,,,2,,,,TRUE,,
1,Sun City West,AZ,33.6545688,-112.354787,3.5,3,18,TRUE,none,,formal,2,FALSE,,,,,
0,Charlotte,NC,35.156789,-80.794861,4,4,16,TRUE,none,,,2,,,,,,
0,Phoenix,AZ,33.67822146,-111.9392895,4,183,618,TRUE,none,average,casual,1,FALSE,,,TRUE,TRUE,
1,Charlotte,NC,35.063591,-80.77646637,2.5,18,91,TRUE,none,average,dressy,2,FALSE,TRUE,,TRUE,,
0,Queen Creek,AZ,33.25129217,-111.5617659,4.5,6,5,TRUE,none,,,2,TRUE,,,FALSE,,
1,Henderson,NV,35.964779,-115.168524,3,25,4,FALSE,full_bar,,casual,2,FALSE,,,TRUE,,
0,Las Vegas,NV,36.06765427,-115.1767037,3,62,267,TRUE,none,,,1,,,,TRUE,,
1,Phoenix,AZ,33.3044612,-111.9945753,3,139,247,TRUE,full_bar,average,casual,2,FALSE,FALSE,,TRUE,FALSE,
1,Phoenix,AZ,33.6407846,-112.0660462,1.5,8,51,TRUE,none,loud,casual,1,FALSE,,,FALSE,,
1,Fitchburg,WI,43.017048,-89.422717,3,5,4,TRUE,full_bar,quiet,,2,,FALSE,yes,FALSE,,
0,Phoenix,AZ,33.5106684,-112.029752,3.5,3,23,TRUE,none,,,2,,,,FALSE,,
1,Madison,WI,43.0746771,-89.388957,4,96,124,TRUE,full_bar,average,dressy,3,FALSE,TRUE,,TRUE,TRUE,FALSE
1,Charlotte,NC,35.1871766,-80.6872643,4,9,27,TRUE,none,average,casual,1,FALSE,TRUE,,FALSE,FALSE,
0,Las Vegas,NV,36.0946503,-115.2084223,2,12,77,TRUE,none,average,casual,1,TRUE,,,FALSE,TRUE,
1,Phoenix,AZ,33.5763327,-112.065512,4,437,1376,TRUE,none,average,casual,1,FALSE,TRUE,,TRUE,TRUE,
0,Montral,QC,45.5475333,-73.5434604,4.5,21,76,TRUE,none,,,2,TRUE,,,,,
0,Phoenix,AZ,33.4952159,-112.014454,4.5,230,560,TRUE,none,average,casual,1,FALSE,FALSE,,TRUE,TRUE,
0,Pittsburgh,PA,40.4592997,-79.9265915,2.5,5,56,TRUE,none,,,1,,,,,,
1,Phoenix,AZ,33.713692,-112.202428,3,12,11,FALSE,none,average,casual,2,TRUE,FALSE,,FALSE,FALSE,
1,Montreal,QC,45.515113,-73.5631499,4,50,25,TRUE,full_bar,average,casual,3,FALSE,TRUE,,TRUE,FALSE,
1,Las Vegas,NV,36.109192,-115.062877,2.5,3,25,TRUE,none,very_loud,casual,1,FALSE,,,,,
0,Tempe,AZ,33.3628465,-111.9106619,3.5,24,461,TRUE,none,,,1,,,,TRUE,,
0,Las Vegas,NV,36.1010104,-115.1560798,4,7,50,TRUE,none,,,1,,,,,,
1,Las Vegas,NV,36.149751,-115.0762536,3.5,22,10,TRUE,full_bar,,casual,2,FALSE,TRUE,,FALSE,,TRUE
0,Mesa,AZ,33.393794,-111.8683119,4,28,83,TRUE,none,,,1,,,,TRUE,,
1,Litchfield Park,AZ,33.5104231,-112.3408131,2.5,3,3,TRUE,none,,,1,,TRUE,,,,
1,Madison,WI,43.064708,-89.416916,3,53,76,TRUE,full_bar,average,casual,2,FALSE,TRUE,,FALSE,,TRUE
1,Peoria,AZ,33.61057811,-112.2204355,3.5,47,103,TRUE,full_bar,quiet,casual,2,TRUE,TRUE,no,FALSE,TRUE,
1,Tempe,AZ,33.3216034,-111.9626175,3.5,359,1360,TRUE,beer_and_wine,average,casual,1,FALSE,TRUE,,FALSE,FALSE,
0,Chandler,AZ,33.28151992,-111.7935749,3.5,13,476,FALSE,none,,,1,,,,,,
1,Edinburgh,EDH,55.94477503,-3.183837177,3,35,22,FALSE,none,average,casual,1,FALSE,FALSE,no,FALSE,,
0,Scottsdale,AZ,33.625289,-111.9770503,4,63,91,FALSE,none,quiet,casual,1,TRUE,TRUE,,FALSE,TRUE,
1,Las Vegas,NV,36.09233893,-115.1746842,4,9,26,TRUE,full_bar,average,casual,2,FALSE,TRUE,,FALSE,,
1,Scottsdale,AZ,33.494651,-111.927127,3.5,54,1019,TRUE,none,average,casual,1,FALSE,TRUE,,TRUE,TRUE,
0,Madison,WI,43.0752777,-89.4429762,4,15,23,TRUE,none,,,3,,,,,,
0,Avondale,AZ,33.4934315,-112.2868097,2.5,6,168,TRUE,none,,,2,,,,TRUE,,
1,Las Vegas,NV,36.0860344,-115.3073116,3,87,118,FALSE,beer_and_wine,average,casual,2,TRUE,TRUE,,FALSE,TRUE,
1,Sun City,AZ,33.6035767,-112.2934293,3,23,36,TRUE,beer_and_wine,loud,casual,1,FALSE,FALSE,,FALSE,FALSE,
0,Champaign,IL,40.1102406,-88.2290836,2,12,4,FALSE,none,very_loud,casual,2,TRUE,TRUE,,FALSE,,
1,Matthews,NC,35.116789,-80.719317,2.5,3,6,TRUE,none,,casual,1,FALSE,TRUE,,,,
1,Las Vegas,NV,36.2004665,-115.2818774,3.5,85,225,TRUE,none,average,casual,2,FALSE,TRUE,,FALSE,TRUE,
0,Las Vegas,NV,36.1980345,-115.2825691,5,7,8,TRUE,none,,,2,,TRUE,,,,
1,San Tan Valley,AZ,33.177925,-111.585894,3.5,18,37,TRUE,none,average,casual,1,FALSE,TRUE,,TRUE,FALSE,
1,Charlotte,NC,35.10246713,-80.99094976,3,17,40,FALSE,beer_and_wine,quiet,casual,2,FALSE,TRUE,,FALSE,TRUE,
0,Phoenix,AZ,33.4589014,-112.0647223,2.5,8,34,TRUE,none,,,1,,,,,,
0,Edinburgh,EDH,55.9498615,-3.1873126,2,17,6,TRUE,beer_and_wine,quiet,casual,1,FALSE,FALSE,,FALSE,FALSE,
0,Edinburgh,EDH,55.9650803,-3.1768882,4.5,13,11,TRUE,none,,,1,,,,,,
1,Las Vegas,NV,36.05581468,-115.2878698,4,46,303,TRUE,full_bar,average,,2,,,yes,TRUE,,
1,Las Vegas,NV,36.12902061,-115.2797596,2.5,23,159,TRUE,none,average,casual,1,FALSE,TRUE,,FALSE,FALSE,
1,Charlotte,NC,35.327245,-80.738819,4,47,92,TRUE,beer_and_wine,average,casual,2,FALSE,FALSE,,TRUE,TRUE,
1,Phoenix,AZ,33.4772365,-112.0734835,4,460,867,TRUE,full_bar,average,dressy,3,FALSE,,no,FALSE,FALSE,FALSE
1,Scottsdale,AZ,33.5869871,-111.8365715,2.5,43,201,TRUE,none,average,casual,2,FALSE,TRUE,,TRUE,FALSE,TRUE
0,Pittsburgh,PA,40.391243,-80.060459,2,6,5,TRUE,none,,,1,FALSE,,,,,
1,North Las Vegas,NV,36.26798018,-115.1155836,3.5,33,62,TRUE,none,average,casual,1,TRUE,TRUE,,FALSE,TRUE,
1,Charlotte,NC,35.1706624,-80.8484387,3.5,64,395,TRUE,full_bar,average,,2,,,outdoor,TRUE,,
1,Edinburgh,EDH,55.937124,-3.1786451,4,16,16,TRUE,beer_and_wine,quiet,casual,2,TRUE,FALSE,,FALSE,,
0,Matthews,NC,35.126389,-80.708036,4,22,24,FALSE,none,quiet,casual,2,FALSE,TRUE,,FALSE,,
1,Las Vegas,NV,36.07728616,-115.2981759,3.5,39,143,TRUE,none,quiet,casual,1,FALSE,,,TRUE,TRUE,
1,Champaign,IL,40.1170138,-88.243499,3.5,85,129,TRUE,none,average,casual,1,FALSE,TRUE,,TRUE,TRUE,FALSE
0,Chandler,AZ,33.3059862,-111.88665,4,34,552,TRUE,none,,,1,FALSE,TRUE,,TRUE,FALSE,
1,Henderson,NV,36.01752105,-115.1179289,4,312,904,TRUE,full_bar,average,casual,1,FALSE,TRUE,,TRUE,TRUE,
1,Phoenix,AZ,33.348162,-111.9819,3,14,8,FALSE,full_bar,,casual,2,TRUE,TRUE,,FALSE,,FALSE
1,Pineville,NC,35.086754,-80.8810249,3.5,52,79,TRUE,full_bar,quiet,casual,2,FALSE,TRUE,,FALSE,,
0,Madison,WI,43.09843453,-89.36446667,4,42,42,TRUE,none,quiet,casual,1,FALSE,FALSE,,FALSE,TRUE,
1,Madison,WI,43.0524229,-89.4741937,3,13,15,TRUE,full_bar,average,casual,2,FALSE,FALSE,no,FALSE,,
1,Chandler,AZ,33.33630883,-111.8769774,3.5,6,21,TRUE,none,quiet,casual,1,TRUE,TRUE,,FALSE,,
1,Chandler,AZ,33.322376,-111.911819,3.5,17,4,FALSE,full_bar,,casual,1,FALSE,TRUE,,FALSE,,TRUE
1,Phoenix,AZ,33.4964589,-112.1672899,3,5,18,TRUE,beer_and_wine,average,casual,1,,,,FALSE,,
1,Glendale,AZ,33.5384739,-112.1836364,2.5,4,8,TRUE,none,quiet,casual,1,FALSE,,,FALSE,TRUE,
1,Maricopa,AZ,33.069535,-112.044609,3.5,53,181,TRUE,beer_and_wine,average,casual,2,FALSE,FALSE,,FALSE,FALSE,
0,Phoenix,AZ,33.4794687,-112.1255725,4.5,15,131,TRUE,none,,,,,,,,,
0,Las Vegas,NV,36.04015514,-115.1711047,3.5,24,359,TRUE,none,,,1,,,,,,
0,Chandler,AZ,33.30566794,-111.8965124,4.5,10,16,TRUE,none,,,2,,,,,,
1,Las Vegas,NV,36.086682,-115.242907,2,13,56,TRUE,none,average,casual,1,FALSE,FALSE,,FALSE,FALSE,
0,Charlotte,NC,35.312144,-80.745093,3.5,17,309,TRUE,none,,,2,,FALSE,,TRUE,,
0,San Tan Valley,AZ,33.17693481,-111.5803909,2.5,3,6,TRUE,none,,,1,,,,,,
1,Phoenix,AZ,33.582048,-112.1347164,3.5,48,90,TRUE,full_bar,average,casual,2,FALSE,FALSE,,TRUE,,
1,Montreal,QC,45.469707,-73.617719,3.5,10,9,TRUE,full_bar,quiet,casual,3,FALSE,TRUE,,TRUE,,
1,Goodyear,AZ,33.463143,-112.345783,3,51,142,TRUE,full_bar,quiet,casual,2,TRUE,TRUE,,TRUE,TRUE,
1,Las Vegas,NV,36.0948217,-115.173216,3,177,314,FALSE,full_bar,very_loud,dressy,3,FALSE,FALSE,yes,FALSE,,
1,Phoenix,AZ,33.603506,-112.036383,4,17,39,TRUE,none,quiet,casual,1,FALSE,TRUE,,FALSE,FALSE,
0,Tempe,AZ,33.34849942,-111.9537306,4,4,455,TRUE,none,,,1,,TRUE,,,,
1,Tempe,AZ,33.34875091,-111.9447576,3.5,28,52,FALSE,none,average,casual,2,FALSE,TRUE,,FALSE,TRUE,
0,Phoenix,AZ,33.484011,-112.048027,4,10,10,FALSE,none,,,1,,,,,,
1,Tempe,AZ,33.4247212,-111.9351556,3.5,96,239,TRUE,beer_and_wine,average,casual,1,FALSE,FALSE,,TRUE,FALSE,
1,Phoenix,AZ,33.45271683,-112.0691834,3,117,448,TRUE,full_bar,average,casual,2,,,,TRUE,TRUE,
1,Mesa,AZ,33.423903,-111.685066,3,45,209,TRUE,full_bar,loud,casual,2,FALSE,TRUE,outdoor,TRUE,FALSE,
1,Las Vegas,NV,36.048195,-115.224919,3.5,69,295,TRUE,full_bar,average,casual,2,FALSE,TRUE,yes,FALSE,,
1,Tempe,AZ,33.4075914,-111.9470752,4,42,125,TRUE,none,average,casual,1,TRUE,FALSE,,TRUE,TRUE,
1,Phoenix,AZ,33.678615,-111.9746066,4.5,133,818,TRUE,full_bar,average,casual,2,FALSE,TRUE,no,TRUE,TRUE,
1,Las Vegas,NV,36.09887835,-115.1756406,2,187,269,FALSE,none,average,casual,2,FALSE,TRUE,,FALSE,FALSE,TRUE
1,Las Vegas,NV,36.124423,-115.146372,2.5,210,174,FALSE,full_bar,average,casual,2,FALSE,TRUE,,FALSE,FALSE,TRUE
1,Scottsdale,AZ,33.7005674,-111.9235906,3.5,253,451,TRUE,full_bar,average,casual,2,FALSE,TRUE,,TRUE,TRUE,TRUE
0,Chandler,AZ,33.29041281,-111.8409679,4,45,42,TRUE,none,,,2,TRUE,,,,,
1,Las Vegas,NV,36.106883,-115.186095,3,40,596,TRUE,full_bar,very_loud,,2,,,yes,FALSE,,
1,Scottsdale,AZ,33.566109,-111.9244817,3.5,62,347,TRUE,beer_and_wine,average,casual,1,FALSE,TRUE,,TRUE,FALSE,
1,Phoenix,AZ,33.4816345,-112.0474654,3.5,6,59,TRUE,full_bar,average,casual,1,FALSE,TRUE,outdoor,TRUE,FALSE,
1,Pittsburgh,PA,40.443782,-79.99574,4,6,31,TRUE,full_bar,average,,1,,,yes,FALSE,,
1,Las Vegas,NV,36.14323,-115.146866,4,240,942,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,,FALSE,TRUE,
1,Phoenix,AZ,33.494228,-112.173698,3,10,16,FALSE,none,quiet,casual,1,FALSE,TRUE,,FALSE,,
0,Phoenix,AZ,33.639276,-112.093046,3.5,11,372,TRUE,none,,,2,,TRUE,,,,
1,Edinburgh,EDH,55.9421583,-3.1839541,4,25,21,TRUE,full_bar,average,,2,,FALSE,outdoor,FALSE,,
0,Tempe,AZ,33.445055,-111.926959,3,54,46,TRUE,none,average,casual,1,TRUE,TRUE,,TRUE,TRUE,
0,Phoenix,AZ,33.3204744,-111.9773559,3.5,44,31,TRUE,none,,,3,,,,,,
1,Las Vegas,NV,36.0999633,-115.10451,1.5,8,12,TRUE,none,loud,casual,1,FALSE,FALSE,,TRUE,TRUE,
1,Edinburgh,EDH,55.9582491,-3.1896856,4,55,149,TRUE,full_bar,average,casual,2,FALSE,TRUE,outdoor,TRUE,TRUE,
1,Scottsdale,AZ,33.4662738,-111.9004743,3.5,11,7,FALSE,none,quiet,casual,2,TRUE,TRUE,,FALSE,TRUE,
0,Edinburgh,EDH,55.9562948,-3.2026661,3.5,3,9,FALSE,none,,,,,,,,,
1,Henderson,NV,35.9975649,-115.1025545,3,32,54,FALSE,beer_and_wine,average,casual,2,FALSE,TRUE,,FALSE,FALSE,
0,Phoenix,AZ,33.5094226,-112.0710576,5,18,33,TRUE,none,,,2,,,,,,
0,Stallings,NC,35.0856835,-80.6965606,4,17,22,TRUE,none,,,2,,,,,,
1,Tempe,AZ,33.4199328,-111.9232096,2,8,33,FALSE,full_bar,average,casual,2,FALSE,TRUE,yes,TRUE,FALSE,
1,Peoria,AZ,33.7129792,-112.2761916,3,65,266,TRUE,full_bar,average,casual,2,FALSE,FALSE,,TRUE,FALSE,
1,Las Vegas,NV,36.1240302,-115.1711726,3,79,87,TRUE,full_bar,average,casual,3,FALSE,TRUE,,FALSE,FALSE,
0,Phoenix,AZ,33.3773179,-112.0298729,4.5,14,86,TRUE,none,,,1,,,,,,
1,Mesa,AZ,33.3620757,-111.8761301,3.5,34,55,FALSE,none,quiet,casual,2,,TRUE,,FALSE,TRUE,
0,Las Vegas,NV,36.124423,-115.146372,3,6,30,TRUE,none,,,,,FALSE,,,,
1,Las Vegas,NV,36.17235662,-115.1469487,3.5,15,45,TRUE,none,average,casual,1,FALSE,,,FALSE,,
0,Pittsburgh,PA,40.4513403,-79.9838608,4.5,18,84,TRUE,none,,,1,,,,FALSE,,
1,Las Vegas,NV,36.127498,-115.198027,4,54,167,FALSE,beer_and_wine,average,casual,2,TRUE,FALSE,,FALSE,FALSE,
1,Edinburgh,EDH,55.9581426,-3.1900934,4,19,10,TRUE,none,average,casual,1,FALSE,TRUE,,FALSE,,
1,Waterloo,ON,43.467046,-80.5228895,2.5,13,15,TRUE,full_bar,,casual,2,FALSE,FALSE,,TRUE,,
1,Las Vegas,NV,36.1134879,-115.152279,3.5,84,164,FALSE,full_bar,average,casual,1,FALSE,TRUE,,FALSE,FALSE,
1,Surprise,AZ,33.61149095,-112.3593932,4,52,149,TRUE,beer_and_wine,average,casual,1,FALSE,TRUE,,FALSE,FALSE,
1,Mesa,AZ,33.393819,-111.790032,3.5,38,56,TRUE,none,average,casual,1,FALSE,TRUE,,TRUE,FALSE,
0,Las Vegas,NV,36.167526,-115.138435,4.5,21,66,TRUE,none,,,2,,TRUE,,,,
1,Phoenix,AZ,33.48001,-112.167718,4.5,7,11,FALSE,none,quiet,casual,1,TRUE,FALSE,,TRUE,TRUE,
1,Laval,QC,45.5340548,-73.7411673,4,4,4,TRUE,none,average,casual,2,TRUE,TRUE,,TRUE,,
1,Montral,QC,45.5082449,-73.5601819,4,46,83,TRUE,none,average,casual,1,FALSE,FALSE,,FALSE,FALSE,
1,Montreal,QC,45.5238297,-73.6008135,4,7,46,TRUE,none,quiet,casual,1,FALSE,TRUE,,FALSE,FALSE,
1,Carefree,AZ,33.8000527,-111.928009,5,5,7,FALSE,full_bar,quiet,dressy,4,FALSE,TRUE,,FALSE,,
1,Henderson,NV,36.02228928,-115.0966568,2.5,45,277,TRUE,full_bar,average,casual,2,FALSE,FALSE,,FALSE,FALSE,
1,Tortilla Flat,AZ,33.50811747,-111.3871057,3.5,80,112,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,,TRUE,FALSE,TRUE
1,Las Vegas,NV,36.1438599,-115.178936,4.5,38,9,FALSE,beer_and_wine,,casual,2,FALSE,FALSE,,FALSE,,
1,North Las Vegas,NV,36.2604501,-115.1539433,3,124,545,TRUE,none,quiet,casual,1,TRUE,TRUE,,FALSE,FALSE,
1,Montral,QC,45.5145751,-73.5740276,3.5,32,37,TRUE,none,average,casual,1,FALSE,FALSE,,FALSE,TRUE,
1,Scottsdale,AZ,33.486829,-111.90851,4,465,1898,TRUE,full_bar,average,casual,2,FALSE,TRUE,no,TRUE,TRUE,TRUE
0,Las Vegas,NV,36.1030009,-115.1735161,4,21,50,TRUE,none,,,1,,,,FALSE,,
1,Goodyear,AZ,33.4810869,-112.4082939,3,3,4,TRUE,none,,casual,2,FALSE,,,TRUE,,
1,Phoenix,AZ,33.5237125,-112.0485997,3.5,91,383,TRUE,full_bar,average,casual,2,FALSE,TRUE,,TRUE,TRUE,
1,Montreal,QC,45.5223351,-73.5778648,3.5,13,18,TRUE,beer_and_wine,average,casual,2,,TRUE,,FALSE,,
1,Montral,QC,45.49216946,-73.70938205,3.5,3,3,TRUE,none,,,,,,,,,
1,North Las Vegas,NV,36.2865843,-115.1794971,3.5,37,31,TRUE,none,average,casual,1,FALSE,TRUE,,TRUE,TRUE,
1,Phoenix,AZ,33.6556844,-111.9300279,3.5,48,197,FALSE,full_bar,very_loud,casual,2,FALSE,TRUE,,TRUE,TRUE,
1,Phoenix,AZ,33.461403,-112.184512,1.5,3,9,TRUE,none,average,casual,1,FALSE,FALSE,,,,
1,Las Vegas,NV,36.042461,-115.2782,4,139,185,TRUE,none,average,casual,1,TRUE,TRUE,,FALSE,TRUE,
1,Pittsburgh,PA,40.4211121,-80.066862,3.5,30,114,TRUE,full_bar,loud,casual,2,FALSE,TRUE,yes,TRUE,FALSE,
1,Montreal,QC,45.5188713,-73.5830763,4,10,17,TRUE,full_bar,average,casual,3,FALSE,TRUE,outdoor,TRUE,FALSE,
1,Phoenix,AZ,33.6113056,-112.0983488,3.5,10,8,FALSE,none,quiet,casual,1,FALSE,TRUE,,TRUE,,
0,Madison,WI,43.0927867,-89.3524028,4.5,38,33,TRUE,none,,,2,,,,,,
0,Montral,QC,45.5249137,-73.5862312,3.5,14,12,TRUE,none,average,casual,2,FALSE,FALSE,,FALSE,FALSE,
1,Las Vegas,NV,36.1269027,-115.2411278,3.5,47,326,TRUE,none,average,casual,1,FALSE,TRUE,,FALSE,TRUE,
1,Litchfield Park,AZ,33.4938068,-112.3550971,2.5,13,12,TRUE,full_bar,quiet,dressy,3,FALSE,FALSE,,TRUE,,
0,Montral,QC,45.51805228,-73.58145705,4.5,125,91,TRUE,beer_and_wine,average,casual,1,FALSE,FALSE,,FALSE,FALSE,
1,Phoenix,AZ,33.48001,-112.15312,4,21,30,TRUE,beer_and_wine,average,casual,2,FALSE,FALSE,,FALSE,TRUE,
1,Glendale,AZ,33.6386047,-112.1877117,3.5,12,212,TRUE,full_bar,loud,casual,1,FALSE,FALSE,outdoor,TRUE,FALSE,
1,Phoenix,AZ,33.3310474,-111.9795988,4,86,473,TRUE,none,average,casual,1,FALSE,TRUE,,TRUE,FALSE,
0,Peoria,AZ,33.659612,-112.247472,4,4,4,TRUE,none,quiet,casual,,,,,,,
1,Scottsdale,AZ,33.547495,-111.92358,2.5,15,29,TRUE,full_bar,,casual,3,,,,TRUE,,
1,Peoria,AZ,33.5650592,-112.2558148,3,62,106,TRUE,beer_and_wine,quiet,casual,2,FALSE,TRUE,,FALSE,FALSE,
0,Las Vegas,NV,36.2031978,-115.2599508,4,45,54,TRUE,none,,,2,,,,,,
1,Peoria,AZ,33.63744614,-112.2227979,4,25,228,TRUE,none,average,casual,1,FALSE,TRUE,,TRUE,TRUE,
0,Montral,QC,45.501442,-73.55588,4.5,49,43,TRUE,full_bar,average,casual,3,FALSE,TRUE,no,FALSE,FALSE,
1,Scottsdale,AZ,33.506771,-111.92834,3,10,18,FALSE,none,average,casual,2,,,,TRUE,TRUE,
1,Las Vegas,NV,36.0169212,-115.1366111,2,11,41,TRUE,none,,casual,1,FALSE,TRUE,,FALSE,FALSE,
1,Pointe-Claire,QC,45.4701455,-73.8319325,3,15,8,TRUE,none,average,casual,2,FALSE,FALSE,,FALSE,FALSE,
1,Charlotte,NC,35.203941,-80.759566,4.5,19,43,TRUE,beer_and_wine,quiet,casual,2,FALSE,FALSE,,FALSE,,
1,Charlotte,NC,35.2468673,-80.8058408,4,115,497,TRUE,full_bar,average,casual,2,FALSE,TRUE,no,FALSE,FALSE,
0,Las Vegas,NV,36.1276112,-115.168028,5,5,18,TRUE,none,,,1,,,,,,
1,Montral,QC,45.47475785,-73.58688712,3.5,7,40,TRUE,beer_and_wine,average,casual,2,TRUE,FALSE,,FALSE,FALSE,
0,Carefree,AZ,33.8241129,-111.922769,4.5,10,17,TRUE,none,,,2,,,,,,
0,Charlotte,NC,35.1716684,-80.8492639,4,9,50,TRUE,none,,,2,,,,,,
1,Montral,QC,45.4949938,-73.5778858,2.5,17,24,FALSE,full_bar,average,casual,2,FALSE,FALSE,,TRUE,FALSE,
1,Las Vegas,NV,36.12460358,-115.1689885,3.5,394,650,TRUE,full_bar,average,dressy,3,FALSE,TRUE,no,TRUE,FALSE,
1,Charlotte,NC,35.199186,-80.841707,3,23,75,TRUE,full_bar,quiet,casual,1,FALSE,TRUE,,TRUE,FALSE,
1,Henderson,NV,35.97231783,-114.9106179,4,9,9,TRUE,full_bar,quiet,casual,2,FALSE,FALSE,,FALSE,FALSE,
0,Las Vegas,NV,36.01578,-115.1194884,3,8,16,FALSE,none,,,2,,,,,,
1,Las Vegas,NV,36.0930659,-115.177814,4,933,1315,TRUE,full_bar,average,dressy,4,FALSE,FALSE,outdoor,TRUE,FALSE,FALSE
1,Las Vegas,NV,36.1443182,-115.1457004,4,101,362,TRUE,beer_and_wine,quiet,casual,2,FALSE,,,FALSE,FALSE,
1,Phoenix,AZ,33.6403359,-112.0936168,3.5,9,20,FALSE,none,quiet,casual,2,TRUE,FALSE,,TRUE,,
1,Montral,QC,45.5271739,-73.6021367,3.5,13,35,FALSE,full_bar,loud,casual,2,,TRUE,outdoor,TRUE,,
1,Scottsdale,AZ,33.4543305,-111.8856396,3,97,938,TRUE,full_bar,very_loud,,2,,TRUE,yes,TRUE,,
